RA,ANO,NOME,FASE,TURMA,GENERO,IDADE,ANO_INGRESSO,INSTITUICAO_ENSINO,ESCOLA,STATUS_ATIVO,PEDRA,INDE,IAN,IDA,IEG,IAA,IPS,IPP,IPV,FASE_IDEAL,DEFASAGEM,PONTO_VIRADA,INDICADO_BOLSA,NOTA_MAT,NOTA_PORT,NOTA_ING,CG,CF,CT,QTDE_AVAL,REC_PSICO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,FASE_IDEAL_NUM,FASE_NUM,IAA_FLAG_ZERO,IEG_FLAG_ZERO,IPS_FLAG_ZERO,IDA_FLAG_ZERO,IPV_FLAG_ZERO,IAN_FLAG_ZERO,INDE_OUTLIER,IAN_OUTLIER,IDA_OUTLIER,IEG_OUTLIER,IAA_OUTLIER,IPS_OUTLIER,IPP_OUTLIER,IPV_OUTLIER
RA-472,2024,Aluno-472,2U,2U,Feminino,14.0,2022,Pública,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Ágata,6.6397610766,5.0,6.25,7.48447205,7.502,7.51,6.25,6.333333333,Fase 3 (7° e 8° ano),-1,,,4.0,8.5,,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-628,2024,Aluno-628,2U,2U,Masculino,13.0,2022,Pública,EM Alfredo Schunk,Cursando,Topázio,8.2366166666,5.0,9.0,10.0,9.002,7.51,7.1875,7.833333333,Fase 3 (7° e 8° ano),-1,,,8.0,10.0,,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1513,2024,Aluno-1513,2U,2U,Feminino,12.0,2024,Pública,EE Maria André Schunck Dona,Cursando,Ágata,6.5509171717,5.0,3.75,7.5252525255,8.502,7.51,7.5,7.223333333,Fase 3 (7° e 8° ano),-1,,,4.0,3.5,,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1514,2024,Aluno-1514,2U,2U,Feminino,12.0,2024,Pública,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Ametista,7.520576262600001,10.0,5.5,7.979797980000001,9.002,7.51,7.1875,7.273333333,Fase 2 (5° e 6° ano),0,,,5.0,6.0,,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-629,2024,Aluno-629,2U,2U,Feminino,11.0,2022,Pública,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Topázio,8.061295238200001,10.0,6.0,9.523809524,10.002,7.51,7.5,7.276666667,Fase 2 (5° e 6° ano),0,,,6.0,6.0,,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-832,2024,Aluno-832,2U,2U,Masculino,11.0,2022,Pública,EE Helio Luiz Dobrochinski Prof,Cursando,Topázio,8.2403304348,10.0,8.0,8.695652174,9.002,7.51,7.5,7.5,Fase 2 (5° e 6° ano),0,,,7.0,9.0,,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1515,2024,Aluno-1515,2U,2U,Feminino,12.0,2024,Pública,EE Maria André Schunck Dona,Cursando,Quartzo,5.832133333300001,5.0,3.5,6.6666666665,6.418,6.255,6.875,6.72,Fase 3 (7° e 8° ano),-1,,,6.0,1.0,,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-833,2024,Aluno-833,2U,2U,Masculino,11.0,2022,Pública,EM Cecilia Cristina de Oliveira Rodrigues,Cursando,Topázio,8.5184577641,10.0,8.0,9.3271221535,9.002,7.51,8.125,7.946666667,Fase 2 (5° e 6° ano),0,,,9.0,7.0,,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-819,2024,Aluno-819,2U,2U,Masculino,10.0,2022,Pública,Estuda em outra cidade,Cursando,Topázio,8.652552484400001,10.0,9.0,7.784679089,10.002,7.51,8.4375,8.503333333,Fase 1 (3° e 4° ano),1,,,8.0,10.0,,,,,3.0,,,,,1.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1073,2024,Aluno-1073,3A,3A,Feminino,13.0,2022,Pública,EE Mario Francisco de Amorim,Cursando,Ametista,7.0859945773333335,10.0,6.5,6.370972886666667,9.168,7.5,6.875,5.7875,Fase 3 (7° e 8° ano),0,,,6.5,5.0,8.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-494,2024,Aluno-494,3A,3A,Feminino,13.0,2022,Privada,Rede Decisão - Unidade União,Cursando,Ametista,7.922281328333334,10.0,6.333333333333333,7.329323308333333,7.5,8.755,7.8125,8.915,Fase 3 (7° e 8° ano),0,,,6.0,5.5,7.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-484,2024,Aluno-484,3A,3A,Masculino,13.0,2022,Pública,EE Leonice de Aquino Oliveira,Cursando,Quartzo,3.8354776573333336,10.0,0.0,3.9141382866666667,8.334,2.51,3.4375,3.1225,Fase 3 (7° e 8° ano),0,,,0.0,0.0,0.0,,,,4.0,,,,,3.0,,False,False,False,True,False,False,True,False,True,False,False,True,True,True
RA-496,2024,Aluno-496,3A,3A,Masculino,13.0,2021,Privada,Recanto Betânia Centro Educacional,Cursando,Ágata,6.726607507733334,10.0,5.666666666666667,5.315995871999999,10.002,6.255,6.71875,6.1625,Fase 3 (7° e 8° ano),0,,,5.0,4.5,7.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1516,2024,Aluno-1516,3A,3A,Feminino,13.0,2024,Privada,Colégio Arco Íris Evolução,Cursando,Ametista,7.217066033133334,10.0,4.666666666666667,5.404288499000001,9.585,9.38,7.96875,7.5475,Fase 3 (7° e 8° ano),3,,,0.0,5.0,9.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1143,2024,Aluno-1143,3A,3A,Feminino,16.0,2021,Pública,EE Joaquim Mendes Feliz,Cursando,Quartzo,5.881225668333334,2.5,3.1666666666666665,5.201336675,9.585,9.38,7.03125,6.79,Fase 6 (2° EM),-3,,,3.0,6.5,0.0,,,,4.0,,,,,6.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1517,2024,Aluno-1517,3A,3A,Masculino,15.0,2024,Pública,EE Maria André Schunck Dona,Cursando,Ágata,6.240744444466667,5.0,4.666666666666667,4.305555555666667,9.168,9.38,7.5,6.7075,Fase 4 (9° ano),-1,,,5.0,4.5,4.5,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1518,2024,Aluno-1518,3A,3A,Feminino,15.0,2022,Pública,EE Leonice de Aquino Oliveira,Cursando,Quartzo,5.721382142866666,5.0,1.75,5.714285714333333,7.084,9.38,7.65625,6.5825,Fase 4 (9° ano),-1,,,0.0,3.5,,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-227,2024,Aluno-227,3A,3A,Masculino,13.0,2022,Pública,Colégio Nogueira e Sonho de Criança,Cursando,Topázio,8.074015455333335,10.0,6.5,8.097577276666668,9.585,9.38,7.5,7.54,Fase 3 (7° e 8° ano),0,,,4.0,6.0,9.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-487,2024,Aluno-487,3A,3A,Feminino,12.0,2021,Privada - Programa de Apadrinhamento,Colégio Arco Íris Evolução,Cursando,Topázio,9.4171373016,10.0,9.666666666666666,9.441269841333334,9.168,9.38,9.0625,9.1725,Fase 3 (7° e 8° ano),0,,,10.0,9.0,10.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1076,2024,Aluno-1076,3A,3A,Feminino,13.0,2021,Pública,EE Mario Francisco de Amorim,Cursando,Ametista,7.479598365200001,10.0,6.333333333333333,7.777033492666668,8.334,8.125,7.03125,6.5425,Fase 3 (7° e 8° ano),0,,,5.5,6.5,7.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1084,2024,Aluno-1084,3A,3A,Feminino,12.0,2023,Pública,EE Leonice de Aquino Oliveira,Cursando,Ágata,6.9071109649333335,10.0,3.6666666666666665,7.705263158,8.751,5.63,7.03125,7.4575,Fase 3 (7° e 8° ano),0,,,1.0,6.0,4.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1519,2024,Aluno-1519,3A,3A,Masculino,15.0,2024,,,Cursando,Ametista,7.210222117800001,10.0,4.833333333333333,5.560902255666666,9.585,8.755,7.96875,7.5025,Fase 3 (7° e 8° ano),3,,,0.0,6.5,8.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-490,2024,Aluno-490,3A,3A,Feminino,12.0,2022,Privada,Rede Decisão - Unidade União,Cursando,Ametista,7.368084290266667,10.0,6.166666666666667,5.5110047846666665,9.168,8.755,7.8125,7.295,Fase 2 (5° e 6° ano),1,,,5.5,6.0,7.0,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-346,2024,Aluno-346,3A,3A,Masculino,12.0,2022,Pública,Rede Decisão - Unidade União,Cursando,Ametista,7.761749603200001,10.0,6.166666666666667,9.149206349333333,10.002,2.51,7.96875,8.2525,Fase 3 (7° e 8° ano),0,,,6.0,4.5,8.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-546,2024,Aluno-546,3B,3B,Feminino,13.0,2021,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Quartzo,5.702426010066667,10.0,4.666666666666667,3.7838383836666662,5.832,8.135,5.15625,5.5,Fase 3 (7° e 8° ano),0,,,0.0,4.0,10.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,True,False
RA-1087,2024,Aluno-1087,3B,3B,Feminino,13.0,2023,Pública,EE Mario Francisco de Amorim,Cursando,Ágata,6.913936532,10.0,2.6666666666666665,8.393265993333333,7.917,8.755,7.1875,6.58,Fase 3 (7° e 8° ano),0,,,2.0,5.0,1.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-493,2024,Aluno-493,3B,3B,Feminino,11.0,2021,Pública,EE Mario Francisco de Amorim,Cursando,Ametista,7.4643250000000005,10.0,3.1666666666666665,8.933333333333334,10.002,10.0,7.03125,6.705,Fase 2 (5° e 6° ano),1,,,3.0,4.0,2.5,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-1520,2024,Aluno-1520,3B,3B,Feminino,14.0,2024,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Ametista,7.0026462121333335,5.0,3.75,9.060606060666666,8.334,8.75,7.65625,7.3325,Fase 4 (9° ano),-1,,,4.0,3.5,,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1072,2024,Aluno-1072,3B,3B,Masculino,12.0,2023,Pública,EE Leonice de Aquino Oliveira,Cursando,Ametista,7.8153856754,10.0,8.166666666666666,5.627886710333333,8.751,8.755,7.96875,7.545,Fase 3 (7° e 8° ano),0,,,8.0,7.0,9.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1521,2024,Aluno-1521,3B,3B,Feminino,14.0,2024,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Quartzo,5.065788844333333,5.0,3.1666666666666665,6.157902555,7.5,2.51,6.09375,5.4525,Fase 4 (9° ano),-1,,,2.0,5.5,2.0,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-536,2024,Aluno-536,3B,3B,Feminino,11.0,2021,Pública,EE Leonice de Aquino Oliveira,Cursando,Ametista,7.7704681818,10.0,5.5,9.109090909,8.334,8.135,7.1875,7.415,Fase 2 (5° e 6° ano),1,,,6.5,4.5,5.5,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1079,2024,Aluno-1079,3B,3B,Masculino,13.0,2023,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Quartzo,5.4253413299333335,10.0,6.333333333333333,4.516498316333333,7.5,2.51,4.21875,4.1625,Fase 3 (7° e 8° ano),0,,,5.0,7.5,6.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,True,True
RA-331,2024,Aluno-331,3B,3B,Feminino,14.0,2021,Pública,EE Leonice de Aquino Oliveira,Cursando,Ágata,6.231045707066668,5.0,3.5,7.735353535333334,8.751,8.755,6.09375,5.62,Fase 4 (9° ano),-1,,,4.0,3.5,3.0,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1522,2024,Aluno-1522,3B,3B,Masculino,13.0,2024,Pública,EE Leonice de Aquino Oliveira,Cursando,Topázio,8.3261,10.0,7.0,10.0,8.751,9.38,6.875,7.1275,Fase 3 (7° e 8° ano),0,,,10.0,4.0,,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1096,2024,Aluno-1096,3B,3B,Feminino,11.0,2023,Pública,EE Leonice de Aquino Oliveira,Cursando,Topázio,9.189883333333334,10.0,8.5,9.866666666666667,9.168,8.755,9.0625,9.09,Fase 2 (5° e 6° ano),1,,,8.5,7.0,10.0,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-513,2024,Aluno-513,3B,3B,Masculino,11.0,2021,Privada,Escola João Paulo II,Cursando,Topázio,8.728632539666668,10.0,7.666666666666667,8.831746031666666,10.002,8.135,9.0625,8.545,Fase 2 (5° e 6° ano),1,,,9.0,5.5,8.5,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-531,2024,Aluno-531,3B,3B,Masculino,12.0,2022,Pública,EE Leonice de Aquino Oliveira,Cursando,Ametista,7.9127926470666665,10.0,6.666666666666667,9.803921568666667,9.168,4.38,7.96875,7.335,Fase 3 (7° e 8° ano),0,,,6.5,4.5,9.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-1523,2024,Aluno-1523,3B,3B,Masculino,11.0,2024,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Topázio,8.67371279,10.0,8.166666666666666,9.283272283333334,6.666,8.755,8.90625,8.755,Fase 2 (5° e 6° ano),1,,,8.0,6.5,10.0,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1524,2024,Aluno-1524,3B,3B,Feminino,14.0,2024,Pública,EE Mario Francisco de Amorim,Cursando,Quartzo,5.5473805555333335,5.0,4.0,2.777777777666667,7.917,7.51,7.65625,6.9175,Fase 4 (9° ano),-1,,,4.0,,,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1147,2024,Aluno-1147,3B,3B,Feminino,15.0,2023,Pública,EE Loris Nassif Mattar Profa,Cursando,Quartzo,5.833118518533334,5.0,3.1666666666666665,6.125925926,8.751,8.755,6.25,5.495,Fase 4 (9° ano),-1,,,2.0,5.0,2.5,,,,4.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-479,2024,Aluno-479,3C,3C,Masculino,12.0,2021,Privada - Programa de Apadrinhamento,Colégio Arco Íris Evolução,Cursando,Topázio,8.901966666666668,10.0,9.666666666666666,9.866666666666667,9.168,2.51,9.375,9.45,Fase 2 (5° e 6° ano),1,,,10.0,9.0,10.0,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-517,2024,Aluno-517,3C,3C,Feminino,14.0,2021,Pública,EE Paschoal Carlos Magno,Cursando,Quartzo,5.880466583166668,10.0,5.0,5.266499582333334,7.5,2.51,6.041666667,6.11,Fase 3 (7° e 8° ano),0,,,4.5,4.0,6.5,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-325,2024,Aluno-325,3C,3C,Masculino,12.0,2022,Pública,EE Paschoal Carlos Magno,Cursando,Topázio,8.385133333233336,10.0,7.0,9.866666666666667,9.168,7.51,8.333333333,7.553333333,Fase 3 (7° e 8° ano),0,,,7.0,5.5,8.5,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1525,2024,Aluno-1525,3C,3C,Masculino,13.0,2024,Pública,EE Joaquim Mendes Feliz,Cursando,Ametista,7.778263492033334,10.0,7.0,8.293650793666666,7.917,5.63,8.541666667,7.553333333,Fase 3 (7° e 8° ano),0,,,6.5,5.5,9.0,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-518,2024,Aluno-518,3C,3C,Masculino,12.0,2022,Pública,EE Paschoal Carlos Magno,Cursando,Ágata,6.3467483709,10.0,4.0,6.8300751879999995,8.334,2.51,7.083333333,6.94,Fase 3 (7° e 8° ano),0,,,7.5,3.5,1.0,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-1146,2024,Aluno-1146,3C,3C,Feminino,15.0,2023,Pública,EE Mario Francisco de Amorim,Cursando,Quartzo,5.3933086048000005,5.0,2.0,5.017209691,10.002,6.88,6.25,5.883333333,Fase 5 (1° EM),-2,,,2.0,0.0,4.0,,,,3.0,,,,,5.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-530,2024,Aluno-530,3C,3C,Masculino,12.0,2021,Pública,EE Joaquim Mendes Feliz,Cursando,Ametista,7.214534419433333,10.0,4.5,6.468838763666667,8.751,9.38,7.083333333,7.496666667,Fase 3 (7° e 8° ano),0,,,4.0,6.0,3.5,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-524,2024,Aluno-524,3C,3C,Masculino,13.0,2021,Pública,EE Paschoal Carlos Magno,Cursando,Ametista,7.026322556366667,10.0,8.666666666666666,5.111779448666667,7.083,2.51,8.333333333,7.39,Fase 3 (7° e 8° ano),0,,,8.5,7.5,10.0,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-578,2024,Aluno-578,3C,3C,Masculino,12.0,2021,Privada - Programa de Apadrinhamento,Colégio Arco Íris Evolução,Cursando,Topázio,9.066199999966669,10.0,9.833333333333334,10.0,10.002,2.51,9.583333333,9.45,Fase 2 (5° e 6° ano),1,,,10.0,9.5,10.0,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,True,True,False
RA-526,2024,Aluno-526,3C,3C,Masculino,14.0,2022,Pública,EE Paschoal Carlos Magno,Cursando,Ametista,7.843157894833334,5.0,7.333333333333333,9.382456140333334,9.585,8.13,7.291666667,7.496666667,Fase 4 (9° ano),-1,,,8.5,3.5,10.0,,,,3.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-528,2024,Aluno-528,3C,3C,Masculino,13.0,2021,Pública,EE Joaquim Mendes Feliz,Cursando,Ametista,7.276330075300001,10.0,6.666666666666667,5.793483709333334,9.168,7.51,7.291666667,6.936666667,Fase 3 (7° e 8° ano),0,,,8.5,4.5,7.0,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-516,2024,Aluno-516,3C,3C,Masculino,11.0,2021,Privada - Programa de Apadrinhamento,Colégio Arco Íris Evolução,Cursando,Topázio,8.384033333366668,10.0,8.833333333333334,10.0,10.002,2.51,8.541666667,7.56,Fase 2 (5° e 6° ano),1,,,8.0,8.5,10.0,,,,3.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-534,2024,Aluno-534,3C,3C,Masculino,14.0,2021,Pública,EE Paschoal Carlos Magno,Cursando,Ametista,7.088855054266667,10.0,5.0,6.043441938333333,9.585,7.51,7.5,7.103333333,Fase 3 (7° e 8° ano),0,,,4.0,4.0,7.0,,,,3.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1097,2024,Aluno-1097,3C,3C,Masculino,15.0,2023,Pública,EE Paschoal Carlos Magno,Cursando,Quartzo,5.475324895633334,5.0,3.0,4.849791144666667,10.002,6.25,6.041666667,5.88,Fase 4 (9° ano),-1,,,4.5,4.5,0.0,,,,3.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-360,2024,Aluno-360,3C,3C,Feminino,14.0,2021,Pública,EE Paschoal Carlos Magno,Cursando,Ágata,6.293175689166667,5.0,5.833333333333333,5.618045113,8.334,5.0,7.708333333,6.993333333,Fase 4 (9° ano),-1,,,4.0,6.0,7.5,,,,3.0,,,,,4.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1526,2024,Aluno-1526,3D,3D,Feminino,13.0,2024,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Ametista,7.9798,10.0,3.75,10.0,9.168,8.75,8.125,8.1275,Fase 3 (7° e 8° ano),0,,,2.0,5.5,,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1077,2024,Aluno-1077,3D,3D,Masculino,12.0,2023,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Quartzo,5.543865740733334,10.0,2.0,7.703703703666666,0.0,6.885,6.40625,6.37,Fase 3 (7° e 8° ano),0,,,0.0,6.0,0.0,,,,4.0,,,,,3.0,,True,False,False,False,False,False,False,False,False,False,True,False,False,False
RA-508,2024,Aluno-508,3D,3D,Masculino,12.0,2022,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Ágata,6.771708625733333,10.0,4.666666666666667,5.567251461999999,7.083,7.51,7.65625,7.5,Fase 2 (5° e 6° ano),1,,,0.0,7.0,7.0,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-363,2024,Aluno-363,3D,3D,Masculino,14.0,2022,Privada,Colégio Nogueira e Sonho de Criança,Cursando,Ametista,7.617803571466666,10.0,5.333333333333333,9.523809524,9.585,5.625,7.34375,6.955,Fase 3 (7° e 8° ano),0,,,4.0,3.5,8.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-340,2024,Aluno-340,3D,3D,Masculino,13.0,2021,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Ágata,6.715437329466668,10.0,5.166666666666667,6.585769980666666,7.917,7.51,6.5625,5.83,Fase 3 (7° e 8° ano),0,,,6.0,7.0,2.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1527,2024,Aluno-1527,3D,3D,Masculino,13.0,2024,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Topázio,8.631675000000001,10.0,8.0,10.0,9.168,7.51,7.96875,7.835,Fase 3 (7° e 8° ano),0,,,9.0,7.0,,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-509,2024,Aluno-509,3D,3D,Feminino,13.0,2021,Pública,EE Leonice de Aquino Oliveira,Cursando,Ágata,6.918152272733334,10.0,6.0,6.363636363666667,9.168,2.51,8.28125,7.2475,Fase 3 (7° e 8° ano),0,,,6.0,4.5,7.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-500,2024,Aluno-500,3D,3D,Feminino,12.0,2021,Privada - Programa de Apadrinhamento,Colégio Arco Íris Evolução,Cursando,Topázio,8.077708333333334,10.0,6.666666666666667,10.0,9.585,2.51,8.59375,8.3775,Fase 3 (7° e 8° ano),0,,,6.0,6.0,8.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False
RA-1528,2024,Aluno-1528,3D,3D,Masculino,13.0,2024,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Ametista,7.622584090933335,10.0,5.666666666666667,7.787878788,9.168,7.51,7.96875,7.335,Fase 3 (7° e 8° ano),0,,,3.0,6.0,8.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1089,2024,Aluno-1089,3D,3D,Feminino,12.0,2023,Pública,EE Bairro Boa Vista,Cursando,Ametista,7.6221531746,10.0,6.833333333333333,7.039682539666667,9.168,8.13,7.1875,6.995,Fase 3 (7° e 8° ano),0,,,6.0,6.0,8.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1090,2024,Aluno-1090,3D,3D,Masculino,14.0,2023,Pública,EE Alexandre Rodrigues Nogueira,Cursando,Ametista,7.7652831384,10.0,6.333333333333333,7.621832358666666,9.585,7.51,7.8125,7.4175,Fase 3 (7° e 8° ano),0,,,3.5,7.5,8.0,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-503,2024,Aluno-503,3D,3D,Masculino,12.0,2021,Pública,EE Leonice de Aquino Oliveira,Cursando,Topázio,8.547495614066667,10.0,7.666666666666667,9.824561403666666,9.585,7.51,7.8125,7.7925,Fase 2 (5° e 6° ano),1,,,6.0,8.0,9.0,,,,4.0,,,,,2.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
RA-1093,2024,Aluno-1093,3D,3D,Masculino,12.0,2023,Pública,EE Mario Francisco de Amorim,Cursando,Topázio,8.5079027778,10.0,8.666666666666666,7.722222222333333,7.5,8.13,8.90625,8.8825,Fase 3 (7° e 8° ano),0,,,8.5,8.0,9.5,,,,4.0,,,,,3.0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False
